No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter;;;
9430;32,346659;;32,346659;32,354888;0,008229;;0,005319;-0,00186;-0,007179;;;
9431;32,354888;;32,354888;32,357798;0,00291;;-0,00186;0,00477;0,00663;;;
9432;32,357798;;32,357798;32,362568;0,00477;;0,00477;0;-0,00477;;;
9433;32,362568;;32,362568;32,362568;0;;0;0;0;;;
9434;32,362568;;32,362568;32,362568;0;;0;-0,003212;-0,003212;;;
9435;32,362568;;32,362568;32,362568;0;;-0,003212;0,000337;0,003549;;;
9436;32,362568;;32,362568;32,36578;0,003212;;0,000337;0,000835;0,000498;;;
9437;32,36578;;32,36578;32,368655;0,002875;;0,000835;0,001551;0,000716;;;
9438;32,368655;;32,368655;32,370695;0,00204;;0,001551;-0,000874;-0,002425;;;
9439;32,370695;;32,370695;32,371184;0,000489;;-0,000874;0,000428;0,001302;;;
9440;32,371184;;32,371184;32,372547;0,001363;;0,000428;-0,002412;-0,00284;;;
9441;32,372547;;32,372547;32,373482;0,000935;;-0,002412;0,002592;0,005004;;;
9442;32,373482;;32,373482;32,376829;0,003347;;0,002592;3,20E-05;-0,00256;;;
9443;32,376829;;32,376829;32,377584;0,000755;;3,20E-05;-0,00016;-0,000192;;;
9444;32,377584;;32,377584;32,378307;0,000723;;-0,00016;0,000883;0,001043;;;
9445;32,378307;;32,378307;32,37919;0,000883;;0,000883;-0,000822;-0,001705;;;
9446;32,37919;;32,37919;32,37919;0;;-0,000822;0,000257;0,001079;;;
9447;32,37919;;32,37919;32,380012;0,000822;;0,000257;-0,001102;-0,001359;;;
9448;32,380012;;32,380012;32,380577;0,000565;;-0,001102;0,001425;0,002527;;;
9449;32,380577;;32,380577;32,382244;0,001667;;0,001425;0,000242;-0,001183;;;
9450;32,382244;;32,382244;32,382486;0,000242;;0,000242;-0,003577;-0,003819;;;
9451;32,382486;;32,382486;32,382486;0;;-0,003577;0,00161;0,005187;;;
9452;32,382486;;32,382486;32,386063;0,003577;;0,00161;0,001967;0,000357;;;
9453;32,386063;;32,386063;32,38803;0,001967;;0,001967;0;-0,001967;;;
9454;32,38803;;32,38803;32,38803;0;;0;-0,001246;-0,001246;;;
9455;32,38803;;32,38803;32,38803;0;;-0,001246;-0,006322;-0,005076;;;
9456;32,38803;;32,38803;32,389276;0,001246;;-0,006322;0,002285;0,008607;;;
9457;32,389276;;32,389276;32,396844;0,007568;;0,002285;0,004012;0,001727;;;
9458;32,396844;;32,396844;32,402127;0,005283;;0,004012;-0,001432;-0,005444;;;
9459;32,402127;;32,402127;32,403398;0,001271;;-0,001432;0,000962;0,002394;;;
9460;32,403398;;32,403398;32,406101;0,002703;;0,000962;0,001741;0,000779;;;
9461;32,406101;;32,406101;32,407842;0,001741;;0,001741;-0,000956;-0,002697;;;
9462;32,407842;;32,407842;32,407842;0;;-0,000956;0,000575;0,001531;;;
9463;32,407842;;32,407842;32,408798;0,000956;;0,000575;-0,000475;-0,00105;;;
9464;32,408798;;32,408798;32,409179;0,000381;;-0,000475;0,000562;0,001037;;;
9465;32,409179;;32,409179;32,410035;0,000856;;0,000562;-0,000558;-0,00112;;;
9466;32,410035;;32,410035;32,410329;0,000294;;-0,000558;0,000852;0,00141;;;
9467;32,410329;;32,410329;32,411181;0,000852;;0,000852;-0,003271;-0,004123;;;
9468;32,411181;;32,411181;32,411181;0;;-0,003271;0,002698;0,005969;;;
9469;32,411181;;32,411181;32,414452;0,003271;;0,002698;-0,000355;-0,003053;;;
9470;32,414452;;32,414452;32,415025;0,000573;;-0,000355;0,000751;0,001106;;;
9471;32,415025;;32,415025;32,415953;0,000928;;0,000751;-0,001615;-0,002366;;;
9472;32,415953;;32,415953;32,41613;0,000177;;-0,001615;0,001139;0,002754;;;
9473;32,41613;;32,41613;32,417922;0,001792;;0,001139;0,000376;-0,000763;;;
9474;32,417922;;32,417922;32,418575;0,000653;;0,000376;-0,0009;-0,001276;;;
9475;32,418575;;32,418575;32,418852;0,000277;;-0,0009;0,000103;0,001003;;;
9476;32,418852;;32,418852;32,420029;0,001177;;0,000103;0,000103;7,11E-15;;;
9477;32,420029;;32,420029;32,421103;0,001074;;0,000103;-0,000138;-0,000241;;;
9478;32,421103;;32,421103;32,422074;0,000971;;-0,000138;0,001109;0,001247;;;
9479;32,422074;;32,422074;32,423183;0,001109;;0,001109;-0,00162;-0,002729;;;
9480;32,423183;;32,423183;32,423183;0;;-0,00162;-0,000728;0,000892;;;
9481;32,423183;;32,423183;32,424803;0,00162;;-0,000728;0,002348;0,003076;;;
9482;32,424803;;32,424803;32,427151;0,002348;;0,002348;-0,006719;-0,009067;;;
9483;32,427151;;32,427151;32,427151;0;;-0,006719;0,003397;0,010116;;;
9484;32,427151;;32,427151;32,43387;0,006719;;0,003397;0,002299;-0,001098;;;
9485;32,43387;;32,43387;32,437192;0,003322;;0,002299;-0,001227;-0,003526;;;
9486;32,437192;;32,437192;32,438215;0,001023;;-0,001227;-0,002097;-0,00087;;;
9487;32,438215;;32,438215;32,440465;0,00225;;-0,002097;-0,000491;0,001606;;;
9488;32,440465;;32,440465;32,444812;0,004347;;-0,000491;0,004838;0,005329;;;
9489;32,444812;;32,444812;32,44965;0,004838;;0,004838;-0,002578;-0,007416;;;
9490;32,44965;;32,44965;32,44965;0;;-0,002578;0,001498;0,004076;;;
9491;32,44965;;32,44965;32,452228;0,002578;;0,001498;-0,002431;-0,003929;;;
9492;32,452228;;32,452228;32,453308;0,00108;;-0,002431;0,002033;0,004464;;;
9493;32,453308;;32,453308;32,456819;0,003511;;0,002033;0,000405;-0,001628;;;
9494;32,456819;;32,456819;32,458297;0,001478;;0,000405;-0,000965;-0,00137;;;
9495;32,458297;;32,458297;32,45937;0,001073;;-0,000965;0,000953;0,001918;;;
9496;32,45937;;32,45937;32,461408;0,002038;;0,000953;9,70E-05;-0,000856;;;
9497;32,461408;;32,461408;32,462493;0,001085;;9,70E-05;-0,000981;-0,001078;;;
9498;32,462493;;32,462493;32,463481;0,000988;;-0,000981;0,001781;0,002762;;;
9499;32,463481;;32,463481;32,46545;0,001969;;0,001781;-0,004764;-0,006545;;;
9500;32,46545;;32,46545;32,465638;0,000188;;-0,004764;-0,002289;0,002475;;;
9501;32,465638;;32,465638;32,47059;0,004952;;-0,002289;0,004281;0,00657;;;
9502;32,47059;;32,47059;32,477831;0,007241;;0,004281;0,001993;-0,002288;;;
9503;32,477831;;32,477831;32,480791;0,00296;;0,001993;-0,005145;-0,007138;;;
9504;32,480791;;32,480791;32,481758;0,000967;;-0,005145;0,005699;0,010844;;;
9505;32,481758;;32,481758;32,48787;0,006112;;0,005699;-0,002352;-0,008051;;;
9506;32,48787;;32,48787;32,488283;0,000413;;-0,002352;-4,30E-05;0,002309;;;
9507;32,488283;;32,488283;32,491048;0,002765;;-4,30E-05;0,000537;0,00058;;;
9508;32,491048;;32,491048;32,493856;0,002808;;0,000537;0,002077;0,00154;;;
9509;32,493856;;32,493856;32,496127;0,002271;;0,002077;-0,005597;-0,007674;;;
9510;32,496127;;32,496127;32,496321;0,000194;;-0,005597;0,00488;0,010477;;;
9511;32,496321;;32,496321;32,502112;0,005791;;0,00488;-0,002108;-0,006988;;;
9512;32,502112;;32,502112;32,503023;0,000911;;-0,002108;-0,000749;0,001359;;;
9513;32,503023;;32,503023;32,506042;0,003019;;-0,000749;-0,00332;-0,002571;;;
9514;32,506042;;32,506042;32,50981;0,003768;;-0,00332;0,005206;0,008526;;;
9515;32,50981;;32,50981;32,516898;0,007088;;0,005206;0,001729;-0,003477;;;
9516;32,516898;;32,516898;32,51878;0,001882;;0,001729;-0,003247;-0,004976;;;
9517;32,51878;;32,51878;32,518933;0,000153;;-0,003247;0,002511;0,005758;;;
9518;32,518933;;32,518933;32,522333;0,0034;;0,002511;0,000542;-0,001969;;;
9519;32,522333;;32,522333;32,523222;0,000889;;0,000542;-0,003257;-0,003799;;;
9520;32,523222;;32,523222;32,523569;0,000347;;-0,003257;0,001211;0,004468;;;
9521;32,523569;;32,523569;32,527173;0,003604;;0,001211;0,002393;0,001182;;;
9522;32,527173;;32,527173;32,529566;0,002393;;0,002393;-0,000764;-0,003157;;;
9523;32,529566;;32,529566;32,529566;0;;-0,000764;0,000764;0,001528;;;
9524;32,529566;;32,529566;32,53033;0,000764;;0,000764;-9,40E-05;-0,000858;;;
9525;32,53033;;32,53033;32,53033;0;;-9,40E-05;-0,001093;-0,000999;;;
9526;32,53033;;32,53033;32,530424;9,40E-05;;-0,001093;0,000499;0,001592;;;
9527;32,530424;;32,530424;32,531611;0,001187;;0,000499;-0,000863;-0,001362;;;
9528;32,531611;;32,531611;32,532299;0,000688;;-0,000863;0,001119;0,001982;;;
9529;32,532299;;32,532299;32,53385;0,001551;;0,001119;-0,0015;-0,002619;;;
9530;32,53385;;32,53385;32,534282;0,000432;;-0,0015;-0,001298;0,000202;;;
9531;32,534282;;32,534282;32,536214;0,001932;;-0,001298;0,002253;0,003551;;;
9532;32,536214;;32,536214;32,539444;0,00323;;0,002253;-0,001057;-0,00331;;;
9533;32,539444;;32,539444;32,540421;0,000977;;-0,001057;0,00178;0,002837;;;
9534;32,540421;;32,540421;32,542455;0,002034;;0,00178;-0,000475;-0,002255;;;
9535;32,542455;;32,542455;32,542709;0,000254;;-0,000475;-0,006784;-0,006309;;;
9536;32,542709;;32,542709;32,543438;0,000729;;-0,006784;0,005081;0,011865;;;
9537;32,543438;;32,543438;32,550951;0,007513;;0,005081;-0,005;-0,010081;;;
9538;32,550951;;32,550951;32,553383;0,002432;;-0,005;0,005093;0,010093;;;
9539;32,553383;;32,553383;32,560815;0,007432;;0,005093;0,002339;-0,002754;;;
9540;32,560815;;32,560815;32,563154;0,002339;;0,002339;-0,000997;-0,003336;;;
9541;32,563154;;32,563154;32,563154;0;;-0,000997;-0,002943;-0,001946;;;
9542;32,563154;;32,563154;32,564151;0,000997;;-0,002943;0,003767;0,00671;;;
9543;32,564151;;32,564151;32,568091;0,00394;;0,003767;-0,001731;-0,005498;;;
9544;32,568091;;32,568091;32,568264;0,000173;;-0,001731;0,001582;0,003313;;;
9545;32,568264;;32,568264;32,570168;0,001904;;0,001582;-0,001143;-0,002725;;;
9546;32,570168;;32,570168;32,57049;0,000322;;-0,001143;-0,002096;-0,000953;;;
9547;32,57049;;32,57049;32,571955;0,001465;;-0,002096;0,001794;0,00389;;;
9548;32,571955;;32,571955;32,575516;0,003561;;0,001794;9,30E-05;-0,001701;;;
9549;32,575516;;32,575516;32,577283;0,001767;;9,30E-05;0,001487;0,001394;;;
9550;32,577283;;32,577283;32,578957;0,001674;;0,001487;-0,000565;-0,002052;;;
9551;32,578957;;32,578957;32,579144;0,000187;;-0,000565;0,00017;0,000735;;;
9552;32,579144;;32,579144;32,579896;0,000752;;0,00017;-0,000976;-0,001146;;;
9553;32,579896;;32,579896;32,580478;0,000582;;-0,000976;0,000348;0,001324;;;
9554;32,580478;;32,580478;32,582036;0,001558;;0,000348;-0,001009;-0,001357;;;
9555;32,582036;;32,582036;32,583246;0,00121;;-0,001009;0,002219;0,003228;;;
9556;32,583246;;32,583246;32,585465;0,002219;;0,002219;-0,001379;-0,003598;;;
9557;32,585465;;32,585465;32,585465;0;;-0,001379;0,00024;0,001619;;;
9558;32,585465;;32,585465;32,586844;0,001379;;0,00024;0,000619;0,000379;;;
9559;32,586844;;32,586844;32,587983;0,001139;;0,000619;-0,004427;-0,005046;;;
9560;32,587983;;32,587983;32,588503;0,00052;;-0,004427;0,003584;0,008011;;;
9561;32,588503;;32,588503;32,59345;0,004947;;0,003584;-0,000234;-0,003818;;;
9562;32,59345;;32,59345;32,594813;0,001363;;-0,000234;-0,00017;6,40E-05;;;
9563;32,594813;;32,594813;32,59641;0,001597;;-0,00017;0,000776;0,000946;;;
9564;32,59641;;32,59641;32,598177;0,001767;;0,000776;-0,0014;-0,002176;;;
9565;32,598177;;32,598177;32,599168;0,000991;;-0,0014;-0,000904;0,000496;;;
9566;32,599168;;32,599168;32,601559;0,002391;;-0,000904;-0,005559;-0,004655;;;
9567;32,601559;;32,601559;32,604854;0,003295;;-0,005559;0,008854;0,014413;;;
9568;32,604854;;32,604854;32,613708;0,008854;;0,008854;-0,007136;-0,01599;;;
9569;32,613708;;32,613708;32,613708;0;;-0,007136;0,003538;0,010674;;;
9570;32,613708;;32,613708;32,620844;0,007136;;0,003538;0,00306;-0,000478;;;
9571;32,620844;;32,620844;32,624442;0,003598;;0,00306;-0,000962;-0,004022;;;
9572;32,624442;;32,624442;32,62498;0,000538;;-0,000962;-0,001563;-0,000601;;;
9573;32,62498;;32,62498;32,62648;0,0015;;-0,001563;0,002135;0,003698;;;
9574;32,62648;;32,62648;32,629543;0,003063;;0,002135;0,000928;-0,001207;;;
9575;32,629543;;32,629543;32,630471;0,000928;;0,000928;-0,000869;-0,001797;;;
9576;32,630471;;32,630471;32,630471;0;;-0,000869;0,000664;0,001533;;;
9577;32,630471;;32,630471;32,63134;0,000869;;0,000664;-0,006197;-0,006861;;;
9578;32,63134;;32,63134;32,631545;0,000205;;-0,006197;0,006402;0,012599;;;
9579;32,631545;;32,631545;32,637947;0,006402;;0,006402;-0,000401;-0,006803;;;
9580;32,637947;;32,637947;32,637947;0;;-0,000401;-0,002166;-0,001765;;;
9581;32,637947;;32,637947;32,638348;0,000401;;-0,002166;0,001733;0,003899;;;
9582;32,638348;;32,638348;32,640915;0,002567;;0,001733;-0,001159;-0,002892;;;
9583;32,640915;;32,640915;32,641749;0,000834;;-0,001159;-0,001054;0,000105;;;
9584;32,641749;;32,641749;32,643742;0,001993;;-0,001054;0,000484;0,001538;;;
9585;32,643742;;32,643742;32,646789;0,003047;;0,000484;0,001236;0,000752;;;
9586;32,646789;;32,646789;32,649352;0,002563;;0,001236;-0,001645;-0,002881;;;
9587;32,649352;;32,649352;32,650679;0,001327;;-0,001645;0,001988;0,003633;;;
9588;32,650679;;32,650679;32,653651;0,002972;;0,001988;-0,001212;-0,0032;;;
9589;32,653651;;32,653651;32,654635;0,000984;;-0,001212;0,002172;0,003384;;;
9590;32,654635;;32,654635;32,656831;0,002196;;0,002172;-0,001573;-0,003745;;;
9591;32,656831;;32,656831;32,656855;2,40E-05;;-0,001573;-0,000814;0,000759;;;
9592;32,656855;;32,656855;32,658452;0,001597;;-0,000814;0,001397;0,002211;;;
9593;32,658452;;32,658452;32,660863;0,002411;;0,001397;5,00E-06;-0,001392;;;
9594;32,660863;;32,660863;32,661877;0,001014;;5,00E-06;9,20E-05;8,70E-05;;;
9595;32,661877;;32,661877;32,662886;0,001009;;9,20E-05;0,000728;0,000636;;;
9596;32,662886;;32,662886;32,663803;0,000917;;0,000728;-0,00389;-0,004618;;;
9597;32,663803;;32,663803;32,663992;0,000189;;-0,00389;-0,002699;0,001191;;;
9598;32,663992;;32,663992;32,668071;0,004079;;-0,002699;0,006465;0,009164;;;
9599;32,668071;;32,668071;32,674849;0,006778;;0,006465;-0,000654;-0,007119;;;
9600;32,674849;;32,674849;32,675162;0,000313;;-0,000654;1,30E-05;0,000667;;;
9601;32,675162;;32,675162;32,676129;0,000967;;1,30E-05;-0,00479;-0,004803;;;
9602;32,676129;;32,676129;32,677083;0,000954;;-0,00479;0,001387;0,006177;;;
9603;32,677083;;32,677083;32,682827;0,005744;;0,001387;0,00178;0,000393;;;
9604;32,682827;;32,682827;32,687184;0,004357;;0,00178;0,002577;0,000797;;;
9605;32,687184;;32,687184;32,689761;0,002577;;0,002577;-0,0002;-0,002777;;;
9606;32,689761;;32,689761;32,689761;0;;-0,0002;-0,001128;-0,000928;;;
9607;32,689761;;32,689761;32,689961;0,0002;;-0,001128;-0,000589;0,000539;;;
9608;32,689961;;32,689961;32,691289;0,001328;;-0,000589;0,000315;0,000904;;;
9609;32,691289;;32,691289;32,693206;0,001917;;0,000315;0,001326;0,001011;;;
9610;32,693206;;32,693206;32,694808;0,001602;;0,001326;-0,001768;-0,003094;;;
9611;32,694808;;32,694808;32,695084;0,000276;;-0,001768;0,001004;0,002772;;;
9612;32,695084;;32,695084;32,697128;0,002044;;0,001004;0,000147;-0,000857;;;
9613;32,697128;;32,697128;32,698168;0,00104;;0,000147;0,000283;0,000136;;;
9614;32,698168;;32,698168;32,699061;0,000893;;0,000283;1,60E-05;-0,000267;;;
9615;32,699061;;32,699061;32,699671;0,00061;;1,60E-05;-0,001968;-0,001984;;;
9616;32,699671;;32,699671;32,700265;0,000594;;-0,001968;0,00159;0,003558;;;
9617;32,700265;;32,700265;32,702827;0,002562;;0,00159;-0,003308;-0,004898;;;
9618;32,702827;;32,702827;32,703799;0,000972;;-0,003308;0,001564;0,004872;;;
9619;32,703799;;32,703799;32,708079;0,00428;;0,001564;-0,00343;-0,004994;;;
9620;32,708079;;32,708079;32,710795;0,002716;;-0,00343;0,004707;0,008137;;;
9621;32,710795;;32,710795;32,716941;0,006146;;0,004707;0,001439;-0,003268;;;
9622;32,716941;;32,716941;32,71838;0,001439;;0,001439;-0,000561;-0,002;;;
9623;32,71838;;32,71838;32,71838;0;;-0,000561;0,000561;0,001122;;;
9624;32,71838;;32,71838;32,718941;0,000561;;0,000561;-0,004988;-0,005549;;;
9625;32,718941;;32,718941;32,718941;0;;-0,004988;0,000252;0,00524;;;
9626;32,718941;;32,718941;32,723929;0,004988;;0,000252;0,001808;0,001556;;;
9627;32,723929;;32,723929;32,728665;0,004736;;0,001808;-0,000552;-0,00236;;;
9628;32,728665;;32,728665;32,731593;0,002928;;-0,000552;0,00348;0,004032;;;
9629;32,731593;;32,731593;32,735073;0,00348;;0,00348;-0,00033;-0,00381;;;
9630;32,735073;;32,735073;32,735073;0;;-0,00033;-0,000612;-0,000282;;;
9631;32,735073;;32,735073;32,735403;0,00033;;-0,000612;0,000942;0,001554;;;
9632;32,735403;;32,735403;32,736345;0,000942;;0,000942;-0,000746;-0,001688;;;
9633;32,736345;;32,736345;32,736345;0;;-0,000746;0,000659;0,001405;;;
9634;32,736345;;32,736345;32,737091;0,000746;;0,000659;-0,001655;-0,002314;;;
9635;32,737091;;32,737091;32,737178;8,70E-05;;-0,001655;-0,000355;0,0013;;;
9636;32,737178;;32,737178;32,73892;0,001742;;-0,000355;0,001195;0,00155;;;
9637;32,73892;;32,73892;32,741017;0,002097;;0,001195;0,000657;-0,000538;;;
9638;32,741017;;32,741017;32,741919;0,000902;;0,000657;-0,001248;-0,001905;;;
9639;32,741919;;32,741919;32,742164;0,000245;;-0,001248;-0,000723;0,000525;;;
9640;32,742164;;32,742164;32,743657;0,001493;;-0,000723;0,000251;0,000974;;;
9641;32,743657;;32,743657;32,745873;0,002216;;0,000251;-0,001113;-0,001364;;;
9642;32,745873;;32,745873;32,747838;0,001965;;-0,001113;-0,001244;-0,000131;;;
9643;32,747838;;32,747838;32,750916;0,003078;;-0,001244;0,001856;0,0031;;;
9644;32,750916;;32,750916;32,755238;0,004322;;0,001856;-0,000974;-0,00283;;;
9645;32,755238;;32,755238;32,757704;0,002466;;-0,000974;0,001463;0,002437;;;
9646;32,757704;;32,757704;32,761144;0,00344;;0,001463;0,001794;0,000331;;;
9647;32,761144;;32,761144;32,763121;0,001977;;0,001794;-0,000546;-0,00234;;;
9648;32,763121;;32,763121;32,763304;0,000183;;-0,000546;-0,007198;-0,006652;;;
9649;32,763304;;32,763304;32,764033;0,000729;;-0,007198;0,005478;0,012676;;;
9650;32,764033;;32,764033;32,77196;0,007927;;0,005478;0,002449;-0,003029;;;
9651;32,77196;;32,77196;32,774409;0,002449;;0,002449;-0,005024;-0,007473;;;
9652;32,774409;;32,774409;32,774409;0;;-0,005024;0,003973;0,008997;;;
9653;32,774409;;32,774409;32,779433;0,005024;;0,003973;-0,001265;-0,005238;;;
9654;32,779433;;32,779433;32,780484;0,001051;;-0,001265;0,000791;0,002056;;;
9655;32,780484;;32,780484;32,7828;0,002316;;0,000791;-0,006018;-0,006809;;;
9656;32,7828;;32,7828;32,784325;0,001525;;-0,006018;0,004421;0,010439;;;
9657;32,784325;;32,784325;32,791868;0,007543;;0,004421;0,0029;-0,001521;;;
9658;32,791868;;32,791868;32,79499;0,003122;;0,0029;-0,000512;-0,003412;;;
9659;32,79499;;32,79499;32,795212;0,000222;;-0,000512;0,000734;0,001246;;;
9660;32,795212;;32,795212;32,795946;0,000734;;0,000734;-0,000677;-0,001411;;;
9661;32,795946;;32,795946;32,795946;0;;-0,000677;0,000677;0,001354;;;
9662;32,795946;;32,795946;32,796623;0,000677;;0,000677;-0,000659;-0,001336;;;
9663;32,796623;;32,796623;32,796623;0;;-0,000659;-0,0004;0,000259;;;
9664;32,796623;;32,796623;32,797282;0,000659;;-0,0004;-0,000466;-6,60E-05;;;
9665;32,797282;;32,797282;32,798341;0,001059;;-0,000466;-0,001513;-0,001047;;;
9666;32,798341;;32,798341;32,799866;0,001525;;-0,001513;0,002408;0,003921;;;
9667;32,799866;;32,799866;32,802904;0,003038;;0,002408;-0,002958;-0,005366;;;
9668;32,802904;;32,802904;32,803534;0,00063;;-0,002958;0,002347;0,005305;;;
9669;32,803534;;32,803534;32,807122;0,003588;;0,002347;-0,002326;-0,004673;;;
9670;32,807122;;32,807122;32,808363;0,001241;;-0,002326;0,002985;0,005311;;;
9671;32,808363;;32,808363;32,81193;0,003567;;0,002985;0,000582;-0,002403;;;
9672;32,81193;;32,81193;32,812512;0,000582;;0,000582;-0,003195;-0,003777;;;
9673;32,812512;;32,812512;32,812512;0;;-0,003195;0,001879;0,005074;;;
9674;32,812512;;32,812512;32,815707;0,003195;;0,001879;0,000172;-0,001707;;;
9675;32,815707;;32,815707;32,817023;0,001316;;0,000172;0,000547;0,000375;;;
9676;32,817023;;32,817023;32,818167;0,001144;;0,000547;-0,000127;-0,000674;;;
9677;32,818167;;32,818167;32,818764;0,000597;;-0,000127;0,000514;0,000641;;;
9678;32,818764;;32,818764;32,819488;0,000724;;0,000514;-0,001319;-0,001833;;;
9679;32,819488;;32,819488;32,819698;0,00021;;-0,001319;-0,001468;-0,000149;;;
9680;32,819698;;32,819698;32,821227;0,001529;;-0,001468;0,002997;0,004465;;;
9681;32,821227;;32,821227;32,824224;0,002997;;0,002997;-0,003608;-0,006605;;;
9682;32,824224;;32,824224;32,824224;0;;-0,003608;0,002762;0,00637;;;
9683;32,824224;;32,824224;32,827832;0,003608;;0,002762;-3,50E-05;-0,002797;;;
9684;32,827832;;32,827832;32,828678;0,000846;;-3,50E-05;-0,000711;-0,000676;;;
9685;32,828678;;32,828678;32,829559;0,000881;;-0,000711;-0,000419;0,000292;;;
9686;32,829559;;32,829559;32,831151;0,001592;;-0,000419;-0,001685;-0,001266;;;
9687;32,831151;;32,831151;32,833162;0,002011;;-0,001685;0,003364;0,005049;;;
9688;32,833162;;32,833162;32,836858;0,003696;;0,003364;-0,000739;-0,004103;;;
9689;32,836858;;32,836858;32,83719;0,000332;;-0,000739;0,000503;0,001242;;;
9690;32,83719;;32,83719;32,838261;0,001071;;0,000503;-0,000227;-0,00073;;;
9691;32,838261;;32,838261;32,838829;0,000568;;-0,000227;4,80E-05;0,000275;;;
9692;32,838829;;32,838829;32,839624;0,000795;;4,80E-05;-0,000233;-0,000281;;;
9693;32,839624;;32,839624;32,840371;0,000747;;-0,000233;-0,000171;6,20E-05;;;
9694;32,840371;;32,840371;32,841351;0,00098;;-0,000171;0,000532;0,000703;;;
9695;32,841351;;32,841351;32,842502;0,001151;;0,000532;0,000619;8,70E-05;;;
9696;32,842502;;32,842502;32,843121;0,000619;;0,000619;-0,000788;-0,001407;;;
9697;32,843121;;32,843121;32,843121;0;;-0,000788;0,000563;0,001351;;;
9698;32,843121;;32,843121;32,843909;0,000788;;0,000563;-0,000267;-0,00083;;;
9699;32,843909;;32,843909;32,844134;0,000225;;-0,000267;-0,000211;5,60E-05;;;
9700;32,844134;;32,844134;32,844626;0,000492;;-0,000211;-0,000353;-0,000142;;;
9701;32,844626;;32,844626;32,845329;0,000703;;-0,000353;-4,70E-05;0,000306;;;
9702;32,845329;;32,845329;32,846385;0,001056;;-4,70E-05;0,001103;0,00115;;;
9703;32,846385;;32,846385;32,847488;0,001103;;0,001103;-0,005488;-0,006591;;;
9704;32,847488;;32,847488;32,847488;0;;-0,005488;0,002352;0,00784;;;
9705;32,847488;;32,847488;32,852976;0,005488;;0,002352;-0,001436;-0,003788;;;
9706;32,852976;;32,852976;32,856112;0,003136;;-0,001436;0,003684;0,00512;;;
9707;32,856112;;32,856112;32,860684;0,004572;;0,003684;-0,001367;-0,005051;;;
9708;32,860684;;32,860684;32,861572;0,000888;;-0,001367;0,001679;0,003046;;;
9709;32,861572;;32,861572;32,863827;0,002255;;0,001679;-0,00309;-0,004769;;;
9710;32,863827;;32,863827;32,864403;0,000576;;-0,00309;0,000421;0,003511;;;
9711;32,864403;;32,864403;32,868069;0,003666;;0,000421;0,002808;0,002387;;;
9712;32,868069;;32,868069;32,871314;0,003245;;0,002808;-0,000507;-0,003315;;;
9713;32,871314;;32,871314;32,871751;0,000437;;-0,000507;-0,000155;0,000352;;;
9714;32,871751;;32,871751;32,872695;0,000944;;-0,000155;0,000878;0,001033;;;
9715;32,872695;;32,872695;32,873794;0,001099;;0,000878;-0,001396;-0,002274;;;
9716;32,873794;;32,873794;32,874015;0,000221;;-0,001396;-0,001491;-9,50E-05;;;
9717;32,874015;;32,874015;32,875632;0,001617;;-0,001491;0,00289;0,004381;;;
9718;32,875632;;32,875632;32,87874;0,003108;;0,00289;-0,00127;-0,00416;;;
9719;32,87874;;32,87874;32,878958;0,000218;;-0,00127;-0,001406;-0,000136;;;
9720;32,878958;;32,878958;32,880446;0,001488;;-0,001406;0,002017;0,003423;;;
9721;32,880446;;32,880446;32,88334;0,002894;;0,002017;-0,000753;-0,00277;;;
9722;32,88334;;32,88334;32,884217;0,000877;;-0,000753;-0,001376;-0,000623;;;
9723;32,884217;;32,884217;32,885847;0,00163;;-0,001376;-0,005302;-0,003926;;;
9724;32,885847;;32,885847;32,888853;0,003006;;-0,005302;0,007343;0,012645;;;
9725;32,888853;;32,888853;32,897161;0,008308;;0,007343;0,000777;-0,006566;;;
9726;32,897161;;32,897161;32,898126;0,000965;;0,000777;-0,001632;-0,002409;;;
9727;32,898126;;32,898126;32,898314;0,000188;;-0,001632;0,000566;0,002198;;;
9728;32,898314;;32,898314;32,900134;0,00182;;0,000566;-0,002266;-0,002832;;;
9729;32,900134;;32,900134;32,901388;0,001254;;-0,002266;-0,001813;0,000453;;;
9730;32,901388;;32,901388;32,904908;0,00352;;-0,001813;0,005333;0,007146;;;
9731;32,904908;;32,904908;32,910241;0,005333;;0,005333;-0,001895;-0,007228;;;
9732;32,910241;;32,910241;32,910241;0;;-0,001895;0,001895;0,00379;;;
9733;32,910241;;32,910241;32,912136;0,001895;;0,001895;-0,00352;-0,005415;;;
9734;32,912136;;32,912136;32,912136;0;;-0,00352;0,003292;0,006812;;;
9735;32,912136;;32,912136;32,915656;0,00352;;0,003292;0,000228;-0,003064;;;
9736;32,915656;;32,915656;32,915884;0,000228;;0,000228;-0,001074;-0,001302;;;
9737;32,915884;;32,915884;32,915884;0;;-0,001074;-0,008564;-0,00749;;;
9738;32,915884;;32,915884;32,916958;0,001074;;-0,008564;0,009638;0,018202;;;
9739;32,916958;;32,916958;32,926596;0,009638;;0,009638;-0,000737;-0,010375;;;
9740;32,926596;;32,926596;32,926596;0;;-0,000737;-0,00023;0,000507;;;
9741;32,926596;;32,926596;32,927333;0,000737;;-0,00023;2,00E-06;0,000232;;;
9742;32,927333;;32,927333;32,9283;0,000967;;2,00E-06;-2,40E-05;-2,60E-05;;;
9743;32,9283;;32,9283;32,929265;0,000965;;-2,40E-05;-7,11E-15;2,40E-05;;;
